"合同编号","采购订单号","煤种_品名代码","发货单位代码","供应商_发货单位名称","发站名称","船名","收货单位_焦化厂","铁路车号","货票重量","制表_发出时间","生成时间","到厂_进厂交接时间","在途状态","状态","物料品名代码","采购物料代码","关联状态","收货单位"
LGXS26070756,"450018597000010",G3MMZJML,"2700",广西柳钢国际贸易有限公司,铁山港,马尔凯洛,焦化厂,"1684409",70.000,"20260902060600","20260902063050","20260902064600",已到厂,"1",G3MMZJML,A2MMZJM1,已匹配,焦化厂
LGXS26070756,"450018597000010",G3MMZJML,"2700",广西柳钢国际贸易有限公司,铁山港,马尔凯洛,焦化厂,"4866399",62.000,"20260902060600","20260902063050","20260902064600",已到厂,"1",G3MMZJML,A2MMZJM1,已匹配,焦化厂
LGXS26070756,"450018597000010",G3MMZJML,"2700",广西柳钢国际贸易有限公司,铁山港,马尔凯洛,焦化厂,"1517107",70.000,"20260902060600","20260902063050","20260902064600",已到厂,"1",G3MMZJML,A2MMZJM1,已匹配,焦化厂
LGXS26070756,"450018597000010",G3MMZJML,"2700",广西柳钢国际贸易有限公司,铁山港,马尔凯洛,焦化厂,"4936621",61.000,"20260902060600","20260902063050","20260902064600",已到厂,"1",G3MMZJML,A2MMZJM1,已匹配,焦化厂
LGXS26070756,"450018597000010",G3MMZJML,"2700",广西柳钢国际贸易有限公司,铁山港,马尔凯洛,焦化厂,"1720243",70.000,"20260902060600","20260902063050","20260902064600",已到厂,"1",G3MMZJML,A2MMZJM1,已匹配,焦化厂
LGXS26070756,"450018597000010",G3MMZJML,"2700",广西柳钢国际贸易有限公司,铁山港,马尔凯洛,焦化厂,"1882461",70.000,"20260902060600","20260902063050","20260902064600",已到厂,"1",G3MMZJML,A2MMZJM1,已匹配,焦化厂
LGXS26070756,"450018597000010",G3MMZJML,"2700",广西柳钢国际贸易有限公司,铁山港,马尔凯洛,焦化厂,"4906618",62.000,"20260902060600","20260902063050","20260902064600",已到厂,"1",G3MMZJML,A2MMZJM1,已匹配,焦化厂
LGXS26070756,"450018597000010",G3MMZJML,"2700",广西柳钢国际贸易有限公司,铁山港,马尔凯洛,焦化厂,"1830749",70.000,"20260902060600","20260902063050","20260902064600",已到厂,"1",G3MMZJML,A2MMZJM1,已匹配,焦化厂
LGXS26070756,"450018597000010",G3MMZJML,"2700",广西柳钢国际贸易有限公司,铁山港,马尔凯洛,焦化厂,"1780541",70.000,"20260902060600","20260902063050","20260902064600",已到厂,"1",G3MMZJML,A2MMZJM1,已匹配,焦化厂
LGXS26070756,"450018597000010",G3MMZJML,"2700",广西柳钢国际贸易有限公司,铁山港,马尔凯洛,焦化厂,"1785311",70.000,"20260902035100","20260902041254","20260902043100",已到厂,"1",G3MMZJML,A2MMZJM1,已匹配,焦化厂
LGXS26070756,"450018597000010",G3MMZJML,"2700",广西柳钢国际贸易有限公司,铁山港,马尔凯洛,焦化厂,"1593966",70.000,"20260902035100","20260902041254","20260902043100",已到厂,"1",G3MMZJML,A2MMZJM1,已匹配,焦化厂
LGXS26070756,"450018597000010",G3MMZJML,"2700",广西柳钢国际贸易有限公司,铁山港,马尔凯洛,焦化厂,"4891865",63.000,"20260902035100","20260902041254","20260902043100",已到厂,"1",G3MMZJML,A2MMZJM1,已匹配,焦化厂
LGXS26070756,"450018597000010",G3MMZJML,"2700",广西柳钢国际贸易有限公司,铁山港,马尔凯洛,焦化厂,"1450084",62.000,"20260902035100","20260902041254","20260902043100",已到厂,"1",G3MMZJML,A2MMZJM1,已匹配,焦化厂
LGXS26070756,"450018597000010",G3MMZJML,"2700",广西柳钢国际贸易有限公司,铁山港,马尔凯洛,焦化厂,"1749141",70.000,"20260902035100","20260902041254","20260902043100",已到厂,"1",G3MMZJML,A2MMZJM1,已匹配,焦化厂
LGXS26070756,"450018597000010",G3MMZJML,"2700",广西柳钢国际贸易有限公司,铁山港,马尔凯洛,焦化厂,"4973869",63.000,"20260902035100","20260902041254","20260902043100",已到厂,"1",G3MMZJML,A2MMZJM1,已匹配,焦化厂
LGXS26070756,"450018597000010",G3MMZJML,"2700",广西柳钢国际贸易有限公司,铁山港,马尔凯洛,焦化厂,"1525206",70.000,"20260902035100","20260902041254","20260902043100",已到厂,"1",G3MMZJML,A2MMZJM1,已匹配,焦化厂
LGXS26070756,"450018597000010",G3MMZJML,"2700",广西柳钢国际贸易有限公司,铁山港,马尔凯洛,焦化厂,"1813402",70.000,"20260902035100","20260902041254","20260902043100",已到厂,"1",G3MMZJML,A2MMZJM1,已匹配,焦化厂
LGXS26070756,"450018597000010",G3MMZJML,"2700",广西柳钢国际贸易有限公司,铁山港,马尔凯洛,焦化厂,"4957048",63.000,"20260902035100","20260902041254","20260902043100",已到厂,"1",G3MMZJML,A2MMZJM1,已匹配,焦化厂
LGXS26070756,"450018597000010",G3MMZJML,"2700",广西柳钢国际贸易有限公司,铁山港,马尔凯洛,焦化厂,"1731985",70.000,"20260902035100","20260902041254","20260902043100",已到厂,"1",G3MMZJML,A2MMZJM1,已匹配,焦化厂
LGXS26070756,"450018597000010",G3MMZJML,"2700",广西柳钢国际贸易有限公司,铁山港,马尔凯洛,焦化厂,"1806632",70.000,"20260902035100","20260902041254","20260902043100",已到厂,"1",G3MMZJML,A2MMZJM1,已匹配,焦化厂
LGXS26070756,"450018597000010",G3MMZJML,"2700",广西柳钢国际贸易有限公司,铁山港,马尔凯洛,焦化厂,"1722533",70.000,"20260902035100","20260902041254","20260902043100",已到厂,"1",G3MMZJML,A2MMZJM1,已匹配,焦化厂
LGXS26070756,"450018597000010",G3MMZJML,"2700",广西柳钢国际贸易有限公司,铁山港,马尔凯洛,焦化厂,"1662609",70.000,"20260902035100","20260902041254","20260902043100",已到厂,"1",G3MMZJML,A2MMZJM1,已匹配,焦化厂
LGXS26070756,"450018597000010",G3MMZJML,"2700",广西柳钢国际贸易有限公司,铁山港,马尔凯洛,焦化厂,"1799687",70.000,"20260902035100","20260902041254","20260902043100",已到厂,"1",G3MMZJML,A2MMZJM1,已匹配,焦化厂
LGXS26070756,"450018597000010",G3MMZJML,"2700",广西柳钢国际贸易有限公司,铁山港,马尔凯洛,焦化厂,"4888924",62.000,"20260901110000","20260901112515","20260901114000",已到厂,"1",G3MMZJML,A2MMZJM1,已匹配,焦化厂
LGXS26070756,"450018597000010",G3MMZJML,"2700",广西柳钢国际贸易有限公司,铁山港,马尔凯洛,焦化厂,"1815501",70.000,"20260901110000","20260901112515","20260901114000",已到厂,"1",G3MMZJML,A2MMZJM1,已匹配,焦化厂
LGXS26070756,"450018597000010",G3MMZJML,"2700",广西柳钢国际贸易有限公司,铁山港,马尔凯洛,焦化厂,"1752408",70.000,"20260901110000","20260901112515","20260901114000",已到厂,"1",G3MMZJML,A2MMZJM1,已匹配,焦化厂
LGXS26070756,"450018597000010",G3MMZJML,"2700",广西柳钢国际贸易有限公司,铁山港,马尔凯洛,焦化厂,"1896934",70.000,"20260901110000","20260901112515","20260901114000",已到厂,"1",G3MMZJML,A2MMZJM1,已匹配,焦化厂
LGXS26070756,"450018597000010",G3MMZJML,"2700",广西柳钢国际贸易有限公司,铁山港,马尔凯洛,焦化厂,"1525635",70.000,"20260901110000","20260901112515","20260901114000",已到厂,"1",G3MMZJML,A2MMZJM1,已匹配,焦化厂
LGXS26070756,"450018597000010",G3MMZJML,"2700",广西柳钢国际贸易有限公司,铁山港,马尔凯洛,焦化厂,"1767451",70.000,"20260901110000","20260901112515","20260901114000",已到厂,"1",G3MMZJML,A2MMZJM1,已匹配,焦化厂
LGXS26070756,"450018597000010",G3MMZJML,"2700",广西柳钢国际贸易有限公司,铁山港,马尔凯洛,焦化厂,"4878919",62.000,"20260901110000","20260901112515","20260901114000",已到厂,"1",G3MMZJML,A2MMZJM1,已匹配,焦化厂
LGXS26070756,"450018597000010",G3MMZJML,"2700",广西柳钢国际贸易有限公司,铁山港,马尔凯洛,焦化厂,"4875559",64.000,"20260901110000","20260901112515","20260901114000",已到厂,"1",G3MMZJML,A2MMZJM1,已匹配,焦化厂
LGXS26070756,"450018597000010",G3MMZJML,"2700",广西柳钢国际贸易有限公司,铁山港,马尔凯洛,焦化厂,"1664267",70.000,"20260901110000","20260901112515","20260901114000",已到厂,"1",G3MMZJML,A2MMZJM1,已匹配,焦化厂
LGXS26070756,"450018597000010",G3MMZJML,"2700",广西柳钢国际贸易有限公司,铁山港,马尔凯洛,焦化厂,"1703193",70.000,"20260901110000","20260901112515","20260901114000",已到厂,"1",G3MMZJML,A2MMZJM1,已匹配,焦化厂
LGXS26070756,"450018597000010",G3MMZJML,"2700",广西柳钢国际贸易有限公司,铁山港,马尔凯洛,焦化厂,"1897023",70.000,"20260901110000","20260901112515","20260901114000",已到厂,"1",G3MMZJML,A2MMZJM1,已匹配,焦化厂
LGXS26070756,"450018597000010",G3MMZJML,"2700",广西柳钢国际贸易有限公司,铁山港,马尔凯洛,焦化厂,"1631079",70.000,"20260901110000","20260901112515","20260901114000",已到厂,"1",G3MMZJML,A2MMZJM1,已匹配,焦化厂
LGXS26070756,"450018597000010",G3MMZJML,"2700",广西柳钢国际贸易有限公司,铁山港,马尔凯洛,焦化厂,"1749314",70.000,"20260901110000","20260901112515","20260901114000",已到厂,"1",G3MMZJML,A2MMZJM1,已匹配,焦化厂
LGXS26070756,"450018597000010",G3MMZJML,"2700",广西柳钢国际贸易有限公司,铁山港,马尔凯洛,焦化厂,"1872478",70.000,"20260901110000","20260901112515","20260901114000",已到厂,"1",G3MMZJML,A2MMZJM1,已匹配,焦化厂
LGXS26070756,"450018597000010",G3MMZJML,"2700",广西柳钢国际贸易有限公司,铁山港,马尔凯洛,焦化厂,"4937048",63.000,"20260901110000","20260901112515","20260901114000",已到厂,"1",G3MMZJML,A2MMZJM1,已匹配,焦化厂
LGXS26070756,"450018597000010",G3MMZJML,"2700",广西柳钢国际贸易有限公司,铁山港,马尔凯洛,焦化厂,"1810108",70.000,"20260901110000","20260901112515","20260901114000",已到厂,"1",G3MMZJML,A2MMZJM1,已匹配,焦化厂
LGXS26070756,"450018597000010",G3MMZJML,"2700",广西柳钢国际贸易有限公司,铁山港,马尔凯洛,焦化厂,"4848533",63.000,"20260901110000","20260901112515","20260901114000",已到厂,"1",G3MMZJML,A2MMZJM1,已匹配,焦化厂
LGXS26070756,"450018597000010",G3MMZJML,"2700",广西柳钢国际贸易有限公司,铁山港,马尔凯洛,焦化厂,"1854751",70.000,"20260901110000","20260901112515","20260901114000",已到厂,"1",G3MMZJML,A2MMZJM1,已匹配,焦化厂
LGXS26070756,"450018597000010",G3MMZJML,"2700",广西柳钢国际贸易有限公司,铁山港,马尔凯洛,焦化厂,"1617670",70.000,"20260901110000","20260901112515","20260901114000",已到厂,"1",G3MMZJML,A2MMZJM1,已匹配,焦化厂
LGXS26070756,"450018597000010",G3MMZJML,"2700",广西柳钢国际贸易有限公司,铁山港,马尔凯洛,焦化厂,"1555032",70.000,"20260901110000","20260901112515","20260901114000",已到厂,"1",G3MMZJML,A2MMZJM1,已匹配,焦化厂
LGXS26070756,"450018597000010",G3MMZJML,"2700",广西柳钢国际贸易有限公司,铁山港,马尔凯洛,焦化厂,"1861666",70.000,"20260901110000","20260901112515","20260901114000",已到厂,"1",G3MMZJML,A2MMZJM1,已匹配,焦化厂
LGXS26070756,"450018597000010",G3MMZJML,"2700",广西柳钢国际贸易有限公司,铁山港,马尔凯洛,焦化厂,"1699261",70.000,"20260901110000","20260901112515","20260901114000",已到厂,"1",G3MMZJML,A2MMZJM1,已匹配,焦化厂
LGXS26070756,"450018597000010",G3MMZJML,"2700",广西柳钢国际贸易有限公司,铁山港,马尔凯洛,焦化厂,"1583567",70.000,"20260901110000","20260901112515","20260901114000",已到厂,"1",G3MMZJML,A2MMZJM1,已匹配,焦化厂
LGXS26070756,"450018597000010",G3MMZJML,"2700",广西柳钢国际贸易有限公司,铁山港,马尔凯洛,焦化厂,"4873048",63.000,"20260901110000","20260901112515","20260901114000",已到厂,"1",G3MMZJML,A2MMZJM1,已匹配,焦化厂
LGXS26070756,"450018597000010",G3MMZJML,"2700",广西柳钢国际贸易有限公司,铁山港,马尔凯洛,焦化厂,"1408951",62.000,"20260901110000","20260901112515","20260901114000",已到厂,"1",G3MMZJML,A2MMZJM1,已匹配,焦化厂
LGXS26070756,"450018597000010",G3MMZJML,"2700",广西柳钢国际贸易有限公司,铁山港,马尔凯洛,焦化厂,"1693394",70.000,"20260901110000","20260901112515","20260901114000",已到厂,"1",G3MMZJML,A2MMZJM1,已匹配,焦化厂
LGXS26070756,"450018597000010",G3MMZJML,"2700",广西柳钢国际贸易有限公司,铁山港,马尔凯洛,焦化厂,"1835508",70.000,"20260901110000","20260901112515","20260901114000",已到厂,"1",G3MMZJML,A2MMZJM1,已匹配,焦化厂
LGXS26070756,"450018597000010",G3MMZJML,"2700",广西柳钢国际贸易有限公司,铁山港,马尔凯洛,焦化厂,"1874662",70.000,"20260901110000","20260901112515","20260901114000",已到厂,"1",G3MMZJML,A2MMZJM1,已匹配,焦化厂
LGXS26070756,"450018597000010",G3MMZJML,"2700",广西柳钢国际贸易有限公司,铁山港,马尔凯洛,焦化厂,"1590996",70.000,"20260901110000","20260901112515","20260901114000",已到厂,"1",G3MMZJML,A2MMZJM1,已匹配,焦化厂
LGXS26070756,"450018597000010",G3MMZJML,"2700",广西柳钢国际贸易有限公司,铁山港,马尔凯洛,焦化厂,"4923352",62.000,"20260901110000","20260901112515","20260901114000",已到厂,"1",G3MMZJML,A2MMZJM1,已匹配,焦化厂
LGXS26070756,"450018597000010",G3MMZJML,"2700",广西柳钢国际贸易有限公司,铁山港,马尔凯洛,焦化厂,"1518023",70.000,"20260901110000","20260901112515","20260901114000",已到厂,"1",G3MMZJML,A2MMZJM1,已匹配,焦化厂
LGXS26070756,"450018597000010",G3MMZJML,"2700",广西柳钢国际贸易有限公司,铁山港,马尔凯洛,焦化厂,"4869582",64.000,"20260901110000","20260901112515","20260901114000",已到厂,"1",G3MMZJML,A2MMZJM1,已匹配,焦化厂
LGXS26070756,"450018597000010",G3MMZJML,"2700",广西柳钢国际贸易有限公司,铁山港,马尔凯洛,焦化厂,"1868683",70.000,"20260901110000","20260901112515","20260901114000",已到厂,"1",G3MMZJML,A2MMZJM1,已匹配,焦化厂
LGXS26070756,"450018597000010",G3MMZJML,"2700",广西柳钢国际贸易有限公司,铁山港,马尔凯洛,焦化厂,"1596661",70.000,"20260901110000","20260901112515","20260901114000",已到厂,"1",G3MMZJML,A2MMZJM1,已匹配,焦化厂
LGXS26070756,"450018597000010",G3MMZJML,"2700",广西柳钢国际贸易有限公司,铁山港,马尔凯洛,焦化厂,"4868014",63.000,"20260901110000","20260901112515","20260901114000",已到厂,"1",G3MMZJML,A2MMZJM1,已匹配,焦化厂
LGXS26070756,"450018597000010",G3MMZJML,"2700",广西柳钢国际贸易有限公司,铁山港,马尔凯洛,焦化厂,"4959037",63.000,"20260901110000","20260901112515","20260901114000",已到厂,"1",G3MMZJML,A2MMZJM1,已匹配,焦化厂
LGXS26070756,"450018597000010",G3MMZJML,"2700",广西柳钢国际贸易有限公司,铁山港,马尔凯洛,焦化厂,"1661733",70.000,"20260901110000","20260901112515","20260901114000",已到厂,"1",G3MMZJML,A2MMZJM1,已匹配,焦化厂
LGXS26070756,"450018597000010",G3MMZJML,"2700",广西柳钢国际贸易有限公司,铁山港,马尔凯洛,焦化厂,"4934002",62.000,"20260901110000","20260901112515","20260901114000",已到厂,"1",G3MMZJML,A2MMZJM1,已匹配,焦化厂
LGXS26070756,"450018597000010",G3MMZJML,"2700",广西柳钢国际贸易有限公司,铁山港,马尔凯洛,焦化厂,"1879319",70.000,"20260901110000","20260901112515","20260901114000",已到厂,"1",G3MMZJML,A2MMZJM1,已匹配,焦化厂
LGXS26070756,"450018597000010",G3MMZJML,"2700",广西柳钢国际贸易有限公司,铁山港,马尔凯洛,焦化厂,"1833244",70.000,"20260901110000","20260901112515","20260901114000",已到厂,"1",G3MMZJML,A2MMZJM1,已匹配,焦化厂
LGXS26070756,"450018597000010",G3MMZJML,"2700",广西柳钢国际贸易有限公司,铁山港,马尔凯洛,焦化厂,"4950640",62.000,"20260901110000","20260901112515","20260901114000",已到厂,"1",G3MMZJML,A2MMZJM1,已匹配,焦化厂
LGXS26070756,"450018597000010",G3MMZJML,"2700",广西柳钢国际贸易有限公司,铁山港,马尔凯洛,焦化厂,"1858250",70.000,"20260901110000","20260901112515","20260901114000",已到厂,"1",G3MMZJML,A2MMZJM1,已匹配,焦化厂
LGXS26070756,"450018597000010",G3MMZJML,"2700",广西柳钢国际贸易有限公司,铁山港,马尔凯洛,焦化厂,"1765949",70.000,"20260901110000","20260901112515","20260901114000",已到厂,"1",G3MMZJML,A2MMZJM1,已匹配,焦化厂
LGXS26070756,"450018597000010",G3MMZJML,"2700",广西柳钢国际贸易有限公司,铁山港,马尔凯洛,焦化厂,"1881972",70.000,"20260901110000","20260901112515","20260901114000",已到厂,"1",G3MMZJML,A2MMZJM1,已匹配,焦化厂
LGXS26070756,"450018597000010",G3MMZJML,"2700",广西柳钢国际贸易有限公司,铁山港,马尔凯洛,焦化厂,"1779338",70.000,"20260901110000","20260901112515","20260901114000",已到厂,"1",G3MMZJML,A2MMZJM1,已匹配,焦化厂
LGXS26070756,"450018597000010",G3MMZJML,"2700",广西柳钢国际贸易有限公司,铁山港,马尔凯洛,焦化厂,"1732186",70.000,"20260901110000","20260901112515","20260901114000",已到厂,"1",G3MMZJML,A2MMZJM1,已匹配,焦化厂
LGXS26070756,"450018597000010",G3MMZJML,"2700",广西柳钢国际贸易有限公司,铁山港,马尔凯洛,焦化厂,"4902655",61.000,"20260901110000","20260901112515","20260901114000",已到厂,"1",G3MMZJML,A2MMZJM1,已匹配,焦化厂
LGXS26070756,"450018597000010",G3MMZJML,"2700",广西柳钢国际贸易有限公司,铁山港,马尔凯洛,焦化厂,"1647415",70.000,"20260901110000","20260901112515","20260901114000",已到厂,"1",G3MMZJML,A2MMZJM1,已匹配,焦化厂
LGXS26070756,"450018597000010",G3MMZJML,"2700",广西柳钢国际贸易有限公司,铁山港,马尔凯洛,焦化厂,"1734239",70.000,"20260830114000","20260830120935","20260830122000",已到厂,"1",G3MMZJML,A2MMZJM1,已匹配,焦化厂
LGXS26070756,"450018597000010",G3MMZJML,"2700",广西柳钢国际贸易有限公司,铁山港,马尔凯洛,焦化厂,"1727926",70.000,"20260830114000","20260830120935","20260830122000",已到厂,"1",G3MMZJML,A2MMZJM1,已匹配,焦化厂
LGXS26070756,"450018597000010",G3MMZJML,"2700",广西柳钢国际贸易有限公司,铁山港,马尔凯洛,焦化厂,"4878392",62.000,"20260830114000","20260830120935","20260830122000",已到厂,"1",G3MMZJML,A2MMZJM1,已匹配,焦化厂
LGXS26070756,"450018597000010",G3MMZJML,"2700",广西柳钢国际贸易有限公司,铁山港,马尔凯洛,焦化厂,"1755846",70.000,"20260830114000","20260830120935","20260830122000",已到厂,"1",G3MMZJML,A2MMZJM1,已匹配,焦化厂
LGXS26070756,"450018597000010",G3MMZJML,"2700",广西柳钢国际贸易有限公司,铁山港,马尔凯洛,焦化厂,"1741169",70.000,"20260830114000","20260830120935","20260830122000",已到厂,"1",G3MMZJML,A2MMZJM1,已匹配,焦化厂
LGXS26070756,"450018597000010",G3MMZJML,"2700",广西柳钢国际贸易有限公司,铁山港,马尔凯洛,焦化厂,"1879568",70.000,"20260830114000","20260830120935","20260830122000",已到厂,"1",G3MMZJML,A2MMZJM1,已匹配,焦化厂
LGXS26070756,"450018597000010",G3MMZJML,"2700",广西柳钢国际贸易有限公司,铁山港,马尔凯洛,焦化厂,"1566985",70.000,"20260830114000","20260830120935","20260830122000",已到厂,"1",G3MMZJML,A2MMZJM1,已匹配,焦化厂
LGXS26070756,"450018597000010",G3MMZJML,"2700",广西柳钢国际贸易有限公司,铁山港,马尔凯洛,焦化厂,"1717360",70.000,"20260830114000","20260830120935","20260830122000",已到厂,"1",G3MMZJML,A2MMZJM1,已匹配,焦化厂
LGXS26070756,"450018597000010",G3MMZJML,"2700",广西柳钢国际贸易有限公司,铁山港,马尔凯洛,焦化厂,"1682264",70.000,"20260830114000","20260830120935","20260830122000",已到厂,"1",G3MMZJML,A2MMZJM1,已匹配,焦化厂
LGXS26070756,"450018597000010",G3MMZJML,"2700",广西柳钢国际贸易有限公司,铁山港,马尔凯洛,焦化厂,"1617114",70.000,"20260830114000","20260830120935","20260830122000",已到厂,"1",G3MMZJML,A2MMZJM1,已匹配,焦化厂
LGXS26070756,"450018597000010",G3MMZJML,"2700",广西柳钢国际贸易有限公司,铁山港,马尔凯洛,焦化厂,"1577697",70.000,"20260830114000","20260830120935","20260830122000",已到厂,"1",G3MMZJML,A2MMZJM1,已匹配,焦化厂
LGXS26070756,"450018597000010",G3MMZJML,"2700",广西柳钢国际贸易有限公司,铁山港,马尔凯洛,焦化厂,"1739140",70.000,"20260830114000","20260830120935","20260830122000",已到厂,"1",G3MMZJML,A2MMZJM1,已匹配,焦化厂
LGXS26070756,"450018597000010",G3MMZJML,"2700",广西柳钢国际贸易有限公司,铁山港,马尔凯洛,焦化厂,"1637875",70.000,"20260830114000","20260830120935","20260830122000",已到厂,"1",G3MMZJML,A2MMZJM1,已匹配,焦化厂
LGXS26070756,"450018597000010",G3MMZJML,"2700",广西柳钢国际贸易有限公司,铁山港,马尔凯洛,焦化厂,"1808960",70.000,"20260830114000","20260830120935","20260830122000",已到厂,"1",G3MMZJML,A2MMZJM1,已匹配,焦化厂
LGXS26070756,"450018597000010",G3MMZJML,"2700",广西柳钢国际贸易有限公司,铁山港,马尔凯洛,焦化厂,"1740240",70.000,"20260830114000","20260830120935","20260830122000",已到厂,"1",G3MMZJML,A2MMZJM1,已匹配,焦化厂
LGXS26070756,"450018597000010",G3MMZJML,"2700",广西柳钢国际贸易有限公司,铁山港,马尔凯洛,焦化厂,"1530945",70.000,"20260830114000","20260830120935","20260830122000",已到厂,"1",G3MMZJML,A2MMZJM1,已匹配,焦化厂
LGXS26070756,"450018597000010",G3MMZJML,"2700",广西柳钢国际贸易有限公司,铁山港,马尔凯洛,焦化厂,"1658622",70.000,"20260830114000","20260830120935","20260830122000",已到厂,"1",G3MMZJML,A2MMZJM1,已匹配,焦化厂
LGXS26070756,"450018597000010",G3MMZJML,"2700",广西柳钢国际贸易有限公司,铁山港,马尔凯洛,焦化厂,"1803739",70.000,"20260830114000","20260830120935","20260830122000",已到厂,"1",G3MMZJML,A2MMZJM1,已匹配,焦化厂
LGXS26070756,"450018597000010",G3MMZJML,"2700",广西柳钢国际贸易有限公司,铁山港,马尔凯洛,焦化厂,"1708831",70.000,"20260830114000","20260830120935","20260830122000",已到厂,"1",G3MMZJML,A2MMZJM1,已匹配,焦化厂
LGXS26070756,"450018597000010",G3MMZJML,"2700",广西柳钢国际贸易有限公司,铁山港,马尔凯洛,焦化厂,"1699871",70.000,"20260830114000","20260830120935","20260830122000",已到厂,"1",G3MMZJML,A2MMZJM1,已匹配,焦化厂
LGXS26070756,"450018597000010",G3MMZJML,"2700",广西柳钢国际贸易有限公司,铁山港,马尔凯洛,焦化厂,"1553745",70.000,"20260830114000","20260830120935","20260830122000",已到厂,"1",G3MMZJML,A2MMZJM1,已匹配,焦化厂
LGXS26070756,"450018597000010",G3MMZJML,"2700",广西柳钢国际贸易有限公司,铁山港,马尔凯洛,焦化厂,"1561292",70.000,"20260830114000","20260830120935","20260830122000",已到厂,"1",G3MMZJML,A2MMZJM1,已匹配,焦化厂
LGXS26070756,"450018597000010",G3MMZJML,"2700",广西柳钢国际贸易有限公司,铁山港,马尔凯洛,焦化厂,"1716581",70.000,"20260830114000","20260830120935","20260830122000",已到厂,"1",G3MMZJML,A2MMZJM1,已匹配,焦化厂
LGXS26070756,"450018597000010",G3MMZJML,"2700",广西柳钢国际贸易有限公司,铁山港,马尔凯洛,焦化厂,"1555610",70.000,"20260830114000","20260830120935","20260830122000",已到厂,"1",G3MMZJML,A2MMZJM1,已匹配,焦化厂
LGXS26070756,"450018597000010",G3MMZJML,"2700",广西柳钢国际贸易有限公司,铁山港,马尔凯洛,焦化厂,"1581142",70.000,"20260830114000","20260830120935","20260830122000",已到厂,"1",G3MMZJML,A2MMZJM1,已匹配,焦化厂
LGXS26070756,"450018597000010",G3MMZJML,"2700",广西柳钢国际贸易有限公司,铁山港,马尔凯洛,焦化厂,"1815267",70.000,"20260830114000","20260830120935","20260830122000",已到厂,"1",G3MMZJML,A2MMZJM1,已匹配,焦化厂
LGXS26070756,"450018597000010",G3MMZJML,"2700",广西柳钢国际贸易有限公司,铁山港,马尔凯洛,焦化厂,"1554371",70.000,"20260830114000","20260830120935","20260830122000",已到厂,"1",G3MMZJML,A2MMZJM1,已匹配,焦化厂
LGXS26070756,"450018597000010",G3MMZJML,"2700",广西柳钢国际贸易有限公司,铁山港,马尔凯洛,焦化厂,"1510430",70.000,"20260830114000","20260830120935","20260830122000",已到厂,"1",G3MMZJML,A2MMZJM1,已匹配,焦化厂
LGXS26070756,"450018597000010",G3MMZJML,"2700",广西柳钢国际贸易有限公司,铁山港,马尔凯洛,焦化厂,"1639335",70.000,"20260830114000","20260830120935","20260830122000",已到厂,"1",G3MMZJML,A2MMZJM1,已匹配,焦化厂
LGXS26070756,"450018597000010",G3MMZJML,"2700",广西柳钢国际贸易有限公司,铁山港,马尔凯洛,焦化厂,"1861858",70.000,"20260830114000","20260830120935","20260830122000",已到厂,"1",G3MMZJML,A2MMZJM1,已匹配,焦化厂
LGXS26070756,"450018597000010",G3MMZJML,"2700",广西柳钢国际贸易有限公司,铁山港,马尔凯洛,焦化厂,"1650163",70.000,"20260830114000","20260830120935","20260830122000",已到厂,"1",G3MMZJML,A2MMZJM1,已匹配,焦化厂
LGXS26070756,"450018597000010",G3MMZJML,"2700",广西柳钢国际贸易有限公司,铁山港,马尔凯洛,焦化厂,"1609233",70.000,"20260830114000","20260830120935","20260830122000",已到厂,"1",G3MMZJML,A2MMZJM1,已匹配,焦化厂
LGXS26070756,"450018597000010",G3MMZJML,"2700",广西柳钢国际贸易有限公司,铁山港,马尔凯洛,焦化厂,"1764073",70.000,"20260830114000","20260830120935","20260830122000",已到厂,"1",G3MMZJML,A2MMZJM1,已匹配,焦化厂
LGXS26070756,"450018597000010",G3MMZJML,"2700",广西柳钢国际贸易有限公司,铁山港,马尔凯洛,焦化厂,"1513785",70.000,"20260830114000","20260830120935","20260830122000",已到厂,"1",G3MMZJML,A2MMZJM1,已匹配,焦化厂
LGXS26070756,"450018597000010",G3MMZJML,"2700",广西柳钢国际贸易有限公司,铁山港,马尔凯洛,焦化厂,"1849413",70.000,"20260830114000","20260830120935","20260830122000",已到厂,"1",G3MMZJML,A2MMZJM1,已匹配,焦化厂
LGXS26070756,"450018597000010",G3MMZJML,"2700",广西柳钢国际贸易有限公司,铁山港,马尔凯洛,焦化厂,"1519377",70.000,"20260830114000","20260830120935","20260830122000",已到厂,"1",G3MMZJML,A2MMZJM1,已匹配,焦化厂
LGXS26070756,"450018597000010",G3MMZJML,"2700",广西柳钢国际贸易有限公司,铁山港,马尔凯洛,焦化厂,"1805440",70.000,"20260830114000","20260830120935","20260830122000",已到厂,"1",G3MMZJML,A2MMZJM1,已匹配,焦化厂
LGXS26070756,"450018597000010",G3MMZJML,"2700",广西柳钢国际贸易有限公司,铁山港,马尔凯洛,焦化厂,"1743356",70.000,"20260830114000","20260830120935","20260830122000",已到厂,"1",G3MMZJML,A2MMZJM1,已匹配,焦化厂
LGXS26070756,"450018597000010",G3MMZJML,"2700",广西柳钢国际贸易有限公司,铁山港,马尔凯洛,焦化厂,"1790541",70.000,"20260830114000","20260830120935","20260830122000",已到厂,"1",G3MMZJML,A2MMZJM1,已匹配,焦化厂
